name,mass (g),year,lat,long
Chergach ,100000,2007,23.69639,-5.01472
Österplana 055,,2008,58.58333,13.43333
Österplana 056,,2008,58.58333,13.43333
Jiddat al Harasis 539,0.5,2008,19.54527,55.16233
Lucerne Valley 100,0.8,2008,34.48738,-116.96065
Jiddat al Harasis 519,0.9,2008,19.5306,55.18097
Jiddat al Harasis 536,1,2008,19.54402,55.16508
Lucerne Valley 095,1.1,2008,34.48657,-116.9592
Watson 004,1.3,2008,-30.48333,131.55
Lucerne Valley 098,1.5,2008,34.48703,-116.95595
Jiddat al Harasis 525,1.6,2008,19.53323,55.17502
Cuddeback Dry Lake 013,1.6,2008,35.31218,-117.45303
Jiddat al Harasis 531,1.7,2008,19.53415,55.17548
Jiddat al Harasis 529,2.1,2008,19.53428,55.17403
Watson 003,2.6,2008,-30.48333,131.55
Jiddat al Harasis 483,2.9,2008,19.97875,56.41939
Jiddat al Harasis 565,3.2,2008,19.83422,56.48563
Lucerne Valley 099,3.2,2008,34.48733,-116.96055
Lucerne Valley 094,3.5,2008,34.48712,-116.96147
Jiddat al Harasis 527,3.8,2008,19.53373,55.17553
Jiddat al Harasis 481,3.8,2008,19.97133,56.43006
Lucerne Valley 101,4,2008,34.48598,-116.95593
Bir Zar 007,5.2,2008,31.92181,10.1875
Dhofar 1450,5.4,2008,19.26397,54.72362
Jiddat al Harasis 526,5.6,2008,19.53333,55.17557
Jiddat al Harasis 484,5.8,2008,19.97892,56.43194
Jiddat al Harasis 487,5.9,2008,19.97567,56.418
Jiddat al Harasis 524,6,2008,19.53122,55.17975
Jiddat al Harasis 522,6,2008,19.5317,55.18148
Lucerne Valley 097,6.5,2008,34.48565,-116.95673
Jiddat al Harasis 554,6.8,2008,19.59995,55.18603
Lucerne Valley 096,7.3,2008,34.48662,-116.9564
Jiddat al Harasis 490,8,2008,19.97683,56.41108
Cuddeback Dry Lake 018,8.5,2008,35.28638,-117.48305
Jiddat al Harasis 513,9.5,2008,19.53098,55.17978
Laughlin,10,2008,35.16867,-114.455
Cuddeback Dry Lake 019,10.1,2008,35.30455,-117.45817
Dhofar 1457,11.4,2008,18.99842,54.41623
Harper Dry Lake 029,11.56,2008,35.04568,-117.26658
Jiddat al Harasis 530,12.6,2008,19.53348,55.1749
Jiddat al Harasis 518,14.1,2008,19.53042,55.18007
Jiddat al Harasis 545,14.6,2008,19.53665,55.16277
San Juan 024,15.2,2008,-25.44,-69.872333
Jiddat al Harasis 486,15.8,2008,19.97531,56.42192
Bir Zar 005,17,2008,31.89689,10.19572
San Juan 018,17.2,2008,-25.443,-69.875167
Jiddat al Harasis 552,17.7,2008,19.525,55.18333
Bir Zar 004,19,2008,31.87164,10.19361
Cuddeback Dry Lake 028,19.5,2008,35.296,-117.472
Jiddat al Harasis 528,19.7,2008,19.53428,55.17403
Jiddat al Harasis 514,20.2,2008,19.52662,55.19542
Bir Zar 006,21,2008,31.89831,10.19528
Bir Zar 009,21,2008,31.92644,10.18961
Jiddat al Harasis 480,21.7,2008,19.97133,56.43006
Jiddat al Harasis 510,21.9,2008,19.63498,55.56403
Jiddat al Harasis 488,22,2008,19.96825,56.41514
Cuddeback Dry Lake 029,22.2,2008,35.296,-117.472
Cuddeback Dry Lake 017,23.1,2008,35.28528,-117.48305
Dhofar 1463,23.6,2008,18.45278,54.16155
Jiddat al Harasis 551,24,2008,19.52913,55.18165
Jiddat al Harasis 533,24,2008,19.54055,55.16707
Jiddat al Harasis 515,24.4,2008,19.54963,55.24668
San Juan 030,25.5,2008,-25.441833,-69.870333
Red Dry Lake 068,26.2,2008,35.64,-114.03285
San Juan 032,28.8,2008,-25.4425,-69.877167
Dhofar 1476,28.9,2008,18.98865,54.40313
Jiddat al Harasis 557,29.9,2008,19.64485,55.64228
Jiddat al Harasis 532,30.8,2008,19.53378,55.17478
Jiddat al Harasis 489,30.9,2008,19.96886,56.41678
Jiddat al Harasis 482,31.9,2008,19.97525,56.42839
Thiel Mountains 08008,34,2008,-85.17567,-94.74517
Jiddat al Harasis 556,36.6,2008,19.65715,55.58987
Bir Zar 003,39,2008,31.49972,9.87722
Dhofar 1460,40.5,2008,19.0182,54.3723
Jiddat al Harasis 485,40.5,2008,19.97778,56.42361
Ifould Lake 001,40.9,2008,-30.85,132.08333
Jiddat al Harasis 491,43,2008,19.98056,56.41206
Thiel Mountains 08001,44,2008,-85.24067,-90.351
Thiel Mountains 08002,44,2008,-85.239,-90.326
Dhofar 1461,44.7,2008,19.01935,54.36903
Yabrin 002,46.32,2008,23.35717,48.72245
Ramlat as Sahmah 277,47,2008,20.61728,56.13955
Ramlat as Sahmah 272,48.9,2008,20.50483,56.1285
Dhofar 1459,50.4,2008,19.01882,54.37352
Dhofar 1470,51.6,2008,18.56672,54.16967
San Juan 017,56.4,2008,-25.4435,-69.8745
Shişr 161,57.2,2008,18.604167,53.914667
Jiddat al Harasis 523,60.6,2008,19.53182,55.18183
Thiel Mountains 08003,65,2008,-85.24417,-90.34483
Yabrin 001,65.19,2008,23.34775,48.73742
Dhofar 1549,67,2008,18.43033,54.23717
Dhofar 1464,68.5,2008,18.5689,54.16808
Jiddat al Harasis 544,78.8,2008,19.54752,55.16568
San Juan 022,86.3,2008,-25.4425,-69.872167
Jiddat al Harasis 549,86.5,2008,19.53858,55.20168
Jiddat al Harasis 534,87.1,2008,19.53848,55.16965
Jiddat al Harasis 535,89.4,2008,19.53602,55.16712
Dhofar 1456,90.2,2008,18.98797,54.41825
Sayh al Uhaymir 495,92,2008,20.7025,57.11117
Thiel Mountains 07015,96,2008,-85.348,-87.23
Sayh al Uhaymir 465,100.5,2008,20.0136,56.55787
Shişr 160,100.86,2008,18.33633,53.3335
Jiddat al Harasis 541,104.2,2008,19.53657,55.16298
Thumb Butte,105,2008,35.16993,-114.45585
Jiddat al Harasis 547,105.6,2008,19.5382,55.16833
Jiddat al Harasis 560,108.6,2008,19.85603,56.10577
Dhofar 1469,110,2008,18.56177,54.17217
Thiel Mountains 08006,112,2008,-85.16567,-94.74433
San Juan 016,116,2008,-25.444167,-69.8715
Jiddat al Harasis 520,117.1,2008,19.53048,55.18135
Ramlat as Sahmah 267,117.1,2008,20.5971,56.15087
Dhofar 1546,119,2008,18.5345,54.64
Premier Downs 002,124.6,2008,-30.68833,125.51333
San Juan 014,134,2008,-25.445,-69.870667
San Juan 013,145,2008,-25.443833,-69.870333
Sayh al Uhaymir 494,149,2008,20.19867,56.80917
San Juan 020,151,2008,-25.4415,-69.876167
San Juan 028,151,2008,-25.441167,-69.871167
Dhofar 1452,163,2008,19.01602,54.36783
Jiddat al Harasis 511,166.4,2008,19.54188,55.15273
Jiddat al Harasis 516,172.8,2008,19.41078,55.11403
San Juan 021,174,2008,-25.441667,-69.8735
San Juan 019,181,2008,-25.4425,-69.874
Jiddat al Harasis 550,193.9,2008,19.53697,55.17742
Abar al' Uj 001,194.34,2008,22.72192,48.95937
Oldman Mountain,198.96,2008,33.67248,-114.2917
San Juan 027,199,2008,-25.442667,-69.871167
Bir Zar 008,200,2008,31.92644,10.18961
Jiddat al Harasis 559,208.6,2008,19.83992,56.10517
Sayh al Uhaymir 464,210.3,2008,20.02557,56.55827
San Juan 031,218,2008,-25.440333,-69.879
Salar de Atacama,223,2008,-23.826,-68.57217
Sayh al Uhaymir 466,228.3,2008,20.097,56.62447
Dhofar 1523,234,2008,18.35167,54.24056
Dhofar 1465,236.6,2008,18.56905,54.17113
Dhofar 1491,256,2008,18.74325,54.3769
Jiddat al Harasis 540,259.2,2008,19.53575,55.1625
Dhofar 1466,268,2008,18.57128,54.17105
Berduc,270,2008,-31.91,-58.32833
Sayh al Uhaymir 467,271.7,2008,20.15998,56.64625
Ramlat as Sahmah 274,278.5,2008,20.58077,56.10287
Dar al Gani 1052,280,2008,27.32833,16.21867
San Juan 026,307,2008,-25.4425,-69.871167
Dhofar 1490,309,2008,18.79783,54.40437
Jiddat al Harasis 507,310,2008,19.67897,55.52115
Jiddat al Harasis 538,316,2008,19.5453,55.16248
Sayh al Uhaymir 491,323,2008,20.2926,56.64225
Jiddat al Harasis 492,325,2008,19.98147,56.41744
Jiddat al Harasis 505,326.2,2008,19.69418,55.6748
Bir Zar 002,331,2008,31.93833,10.28403
San Juan 015,349,2008,-25.4445,-69.867
Jiddat al Harasis 562,350,2008,19.83263,56.21317
Dhofar 1547,380,2008,18.585,54.28
Jiddat al Harasis 508,387.9,2008,19.66977,55.5124
Dhofar 1519,388,2008,18.46117,54.36633
Dhofar 1474,388.7,2008,18.61057,54.17155
San Juan 029,399,2008,-25.441833,-69.871
Dhofar 1462,400.8,2008,18.34955,54.25013
Dhofar 1453,402.4,2008,18.99865,54.39382
San Juan 025,419,2008,-25.372,-69.8995
Dhofar 1458,428,2008,18.99225,54.41775
Jiddat al Harasis 548,433.6,2008,19.53102,55.18237
Ramlat as Sahmah 269,438.2,2008,20.57128,56.12693
Dhofar 1518,450,2008,18.732,54.3845
Dhofar 1551,451,2008,18.63333,54.3475
Dhofar 1552,454,2008,18.7645,54.32217
Dhofar 1455,488.9,2008,18.97655,54.40382
Jiddat al Harasis 553,496.5,2008,19.5987,55.18773
Dhofar 1542,500,2008,18.17417,54.28133
Dhofar 1492,510,2008,18.77583,54.45433
Thiel Mountains 08005,511,2008,-85.387,-87.11583
Shişr 165,520.6,2008,18.6066,53.96015
Dhofar 1577,530,2008,19.2872,54.63597
San Juan 023,539,2008,-25.443,-69.871833
Jiddat al Harasis 479  ,553,2008,19.78565,55.8535
Dhofar 1451,570,2008,19.21303,54.62077
Camel Donga 053,579,2008,-30.31667,126.61667
Dhofar 1566,605,2008,18.24233,54.1065
Dhofar 1550,624,2008,18.59083,54.543
Dhofar 1522,625,2008,18.67133,54.68167
Bir Zar 001,627,2008,31.481,9.84069
Ramlat as Sahmah 279,648.4,2008,20.59658,56.20918
Mangum,750,2008,34.849,-99.704
Dhofar 1471,760,2008,18.56668,54.16038
Ramlat as Sahmah 270,881.7,2008,20.5534,56.12678
Sayh al Uhaymir 484,908,2008,20.78617,57.14967
Ramlat as Sahmah 268,956.8,2008,20.58143,56.1299
Ramlat as Sahmah 275,963.6,2008,20.5426,56.10683
Dhofar 1496,1000,2008,18.68712,54.42
Dhofar 1545,1013,2008,18.5745,54.59033
Dhofar 1475,1039.2,2008,18.6031,54.17775
Powell Peak 002,1062,2008,34.7049,-114.34572
Dhofar 1517,1064,2008,18.92633,54.41283
Dhofar 1516,1134,2008,18.40867,54.59533
Jiddat al Harasis 564,1173,2008,19.68675,56.14413
Jiddat al Harasis 512,1242,2008,19.53085,55.17998
Dhofar 1494,1400,2008,18.68517,54.44203
Dhofar 1515,1450,2008,18.52533,54.61717
Dhofar 1520,1490,2008,18.6845,54.53967
Boulder Mine,1560,2008,34.685,-114.323
Dhofar 1543,1734,2008,18.222,54.31783
Dhofar 1514,1749,2008,18.33861,54.38944
Jiddat al Harasis 555,1759.6,2008,19.57205,55.48655
Dhofar 1497,1856,2008,18.73168,54.39702
Dhofar 1521,1940,2008,18.40167,54.54717
Jiddat al Harasis 521,1989,2008,19.53048,55.18157
Jiddat al Harasis 563,2141.4,2008,19.6712,56.19767
Dhofar 1495,2300,2008,18.66703,54.43487
Stockyard Creek,2700,2008,-23.25556,116.90083
Dhofar 1544,2808,2008,18.36367,54.56533
Jiddat al Harasis 506,2850.3,2008,19.67495,55.64743
Ashuwairif 003,2900,2008,29.35833,14.24833
Ramlat as Sahmah 278,3208.7,2008,20.63257,56.15995
Sayh al Uhaymir 489,3644.6,2008,20.95935,56.9719
Almahata Sitta,3950,2008,20.74575,32.41275
Santa Lucia (2008),4000,2008,-31.535556,-68.489444
Dhofar 1548,4070,2008,18.647,54.1755
Dhofar 1524,4652,2008,18.51133,54.60783
Seminole (f),5421,2008,32.70038,-102.67268
Ksar Ghilane 001,5511,2008,32.681,9.72872
Kemer,5760,2008,36.54194,29.41822
Grandview,6400,2008,32.788333,-101.938333
Dhofar 1525,6476,2008,18.77633,54.39633
Daule,6580,2008,-1.87089,-79.95756
Pleşcoi,6913,2008,45.275,26.70972
Ramlat as Sahmah 271,8904,2008,20.5247,56.12155
Hyattville,8911,2008,44.33823,-107.67405
Ashuwairif 002,11953,2008,29.37972,14.26972
Ramlat as Sahmah 276,12800,2008,20.5225,56.11768
Qulumat Nadqan 001,13901,2008,23.14302,49.53252
Dhofar 1493,14000,2008,18.67378,54.45017
Ashuwairif 001,14566,2008,29.35944,14.25528
Ashuwairif 004,15750,2008,29.36583,14.27611
Kumtag,26000,2008,41.66889,93.17306
Northwest Africa 6203,35400,2008,30.51667,-4.3
Buzzard Coulee,41000,2008,52.996,-109.84817
Dhofar 1565,43000,2008,18.2735,54.21367
Northwest Africa 6903,50000,2008,32.37167,-6.36
Tamdakht,100000,2008,31.16333,-7.015
Sulagiri,110000,2008,12.66667,78.03333
Jepara,499500,2008,-6.6,110.73333
Österplana 057,,2009,58.58333,13.43333
Österplana 058,,2009,58.58333,13.43333
Österplana 059,,2009,58.58333,13.43333
Österplana 060,,2009,58.58333,13.43333
Österplana 061,,2009,58.58333,13.43333
Miller Butte 09001,0.1,2009,-71.90355,160.48982
Frontier Mountain 09004,0.4,2009,-72.95355,160.45005
Allan Hills 09001,0.5,2009,-76.74403,159.37238
Frontier Mountain 09010,0.6,2009,-72.95267,160.46532
Watson 009,1,2009,-30.5,131.68333
Tule Valley Hardpan 002,1.32,2009,38.945,-113.38222
Watson 008,1.5,2009,-30.5,131.68333
Watson 005,1.6,2009,-30.5,131.7
Sayh al Uhaymir 517,1.7,2009,20.35638,56.55142
Frontier Mountain 09017,2.3,2009,-72.95277,160.47958
Frontier Mountain 09002,2.4,2009,-72.95273,160.44657
Ramlat as Sahmah 315,2.9,2009,20.80178,55.4736
Frontier Mountain 09001,4,2009,-72.95275,160.44483
Watson 011,4.1,2009,-30.51667,131.5
Frontier Mountain 09011,4.5,2009,-72.95267,160.46532
Yarle Lakes 004,4.6,2009,-30.5,131.46667
Tule Valley Hardpan 001,5.1,2009,38.94306,-113.37833
Red Dry Lake 067,6.2,2009,35.65868,-114.02573
United Arab Emirates 007,7,2009,22.78875,55.09469
Coyote Dry Lake 318,7.2,2009,35.0751,-116.75038
Frontier Mountain 09003,8.4,2009,-72.95295,160.44718
Frontier Mountain 09016,8.5,2009,-72.95295,160.47652
Dhofar 1613,8.6,2009,18.69542,54.47425
San Juan 045,9.9,2009,-25.4435,-69.866667
San Juan 035,10.3,2009,-25.439667,-69.879833
Frontier Mountain 09014,10.6,2009,-72.95278,160.47237
San Juan 048,10.6,2009,-25.447333,-69.8835
Dhofar 1501,10.6,2009,18.80522,54.35308
Tieret 004,10.6,2009,30.96791,10.04587
Tieret 007,11,2009,30.97562,10.09026
San Juan 037,11.4,2009,-25.439833,-69.880333
Frontier Mountain 09025,11.7,2009,-72.95312,160.49633
Dhofar 1614,12.5,2009,18.72858,54.53281
Frontier Mountain 09012,12.7,2009,-72.95267,160.46532
Frontier Mountain 09020,12.9,2009,-72.95243,160.48522
Frontier Mountain 09024,13.7,2009,-72.95312,160.49633
San Juan 042,13.9,2009,-25.444833,-69.881
San Juan 047,14.1,2009,-25.443,-69.863667
Jiddat al Harasis 619,14.5,2009,19.32625,55.3659
United Arab Emirates 009,15,2009,22.79317,55.09667
United Arab Emirates 017,15,2009,22.86589,55.15669
Frontier Mountain 09005,15.1,2009,-72.95388,160.45022
Allan Hills 09003,15.5,2009,-76.74245,159.37458
Frontier Mountain 09013,16,2009,-72.95278,160.47237
Frontier Mountain 09021,16.2,2009,-72.9531,160.48677
Dhofar 1502,17,2009,18.8005,54.35133
Tieret 005,18.3,2009,30.96759,10.04677
United Arab Emirates 016,19,2009,22.86878,55.15008
Watson 010,19.3,2009,-30.5,131.71667
Watson 007,19.5,2009,-30.48333,131.68333
Frontier Mountain 09009,19.7,2009,-72.95267,160.46532
Ramlat as Sahmah 311,20.3,2009,20.78388,55.44787
Tieret 006,20.7,2009,30.97153,10.05499
United Arab Emirates 012,21,2009,22.86056,55.18317
Jiddat al Harasis 623,22.1,2009,19.43098,55.36403
United Arab Emirates 008,23,2009,22.79064,55.09453
Frontier Mountain 09007,23.4,2009,-72.95392,160.45612
Tieret 002,23.5,2009,30.79576,10.24557
Maribo,25.81,2009,54.76183,11.46745
Frontier Mountain 09023,26,2009,-72.95245,160.49077
San Juan 043,26.4,2009,-25.443167,-69.8825
Frontier Mountain 09008,27,2009,-72.95302,160.45972
Frontier Mountain 09015,27.3,2009,-72.95225,160.4715
San Juan 036,27.6,2009,-25.4405,-69.880167
Jiddat al Harasis 573,28.9,2009,19.75168,56.33057
San Juan 050,29.4,2009,-25.439667,-69.8865
Jiddat al Harasis 603,29.4,2009,19.70455,55.8819
Sayh al Uhaymir 520,30.2,2009,20.42087,56.50033
Ramlat as Sahmah 293,31,2009,20.62837,55.53118
Shalim 014,34.1,2009,18.99932,55.49522
San Juan 040,34.5,2009,-25.44,-69.884
United Arab Emirates 021,35,2009,22.88872,55.184444
San Juan 039,38.5,2009,-25.371,-69.8975
Catalina 025,39,2009,-25.23333,-69.71667
United Arab Emirates 028,39,2009,22.89092,55.17989
Jiddat al Harasis 602,40,2009,19.67827,55.86458
Frontier Mountain 09018,41.4,2009,-72.95275,160.4837
San Juan 049,41.8,2009,-25.439333,-69.886333
Dhofar 1527,42.6,2009,19.3895,54.467
Jiddat al Harasis 618,42.9,2009,19.23997,55.37023
Jiddat al Harasis 621,43.4,2009,19.38518,55.3774
United Arab Emirates 024,45,2009,22.89314,55.17828
United Arab Emirates 003,47,2009,22.70986,55.12542
Dhofar 1509,48.7,2009,18.62372,54.28792
San Juan 052,49,2009,-25.4395,-69.885833
Ramlat as Sahmah 296,49.3,2009,20.66842,55.34008
Frontier Mountain 09006,49.9,2009,-72.9539,160.45248
Jiddat al Harasis 597,51.3,2009,19.6561,56.37182
Ramlat as Sahmah 294,52.9,2009,20.69282,55.49222
Watson 006,53,2009,-30.5,131.7
United Arab Emirates 010,53,2009,22.84997,55.14453
Ramlat as Sahmah 299,53.1,2009,20.66745,55.31587
Catalina 023,53.5,2009,-25.23333,-69.71667
Dhofar 1498,54.8,2009,19.25712,54.8987
United Arab Emirates 013,55,2009,22.87847,55.15128
United Arab Emirates 015,57,2009,22.86881,55.15153
San Juan 046,57.4,2009,-25.442333,-69.864667
Jiddat al Harasis 605,58.5,2009,19.8629,56.00598
Jiddat al Harasis 601,59.8,2009,19.64415,55.73958
Al Huqf 067,61.6,2009,19.22597,57.54063
Jiddat al Harasis 625,62.8,2009,19.98133,56.46136
Ramlat as Sahmah 324,63.2,2009,20.11858,56.2943
Dhofar 1499,68.3,2009,19.25742,54.85812
Los Vientos 001,73,2009,-24.7,-69.75
Ramlat as Sahmah 288,73.3,2009,20.45708,55.49138
Jiddat al Harasis 622,76.5,2009,19.42165,55.36857
Ramlat as Sahmah 329,80.45,2009,20.00125,56.36586
Ramlat as Sahmah 301,86.8,2009,20.03728,56.27422
United Arab Emirates 019,87,2009,22.88764,55.17539
United Arab Emirates 023,87,2009,22.89528,55.17033
San Juan 041,88.1,2009,-25.4395,-69.884
United Arab Emirates 014,95,2009,22.86906,55.15189
United Arab Emirates 026,97,2009,22.89183,55.18142
United Arab Emirates 022,100,2009,22.89492,55.17081
Shalim 012,101.9,2009,18.94255,55.63143
Ramlat as Sahmah 303,103,2009,20.44722,56.12088
Watson 012,103.1,2009,-30.56667,131.5
Jiddat al Harasis 591,103.3,2009,19.4221,56.7003
Biduna Blowhole 001,103.4,2009,-31.01667,131.31667
United Arab Emirates 027,107,2009,22.89406,55.1705
Jiddat al Harasis 611,109.5,2009,19.9576,56.06062
Sayh al Uhaymir 505,110,2009,20.564,56.6655
Jiddat al Harasis 615,111.3,2009,19.15512,55.43118
Ramlat as Sahmah 313,111.3,2009,20.79892,55.47203
Jiddat al Harasis 606,114.7,2009,19.92943,55.92347
Sayh al Uhaymir 516,115.5,2009,20.35648,56.54885
San Juan 051,117,2009,-25.438667,-69.8865
Dhofar 1510,118.7,2009,18.6345,54.27192
San Juan 044,120,2009,-25.443667,-69.884
Jiddat al Harasis 608,120.6,2009,19.85902,55.94038
Ramlat as Sahmah 289,123.5,2009,20.51353,55.52737
Jiddat al Harasis 617,128.4,2009,19.19395,55.41717
Ramlat as Sahmah 282,132,2009,20.57807,56.39488
Sayh al Uhaymir 493,134,2009,20.53333,57.3
United Arab Emirates 025,148,2009,22.89308,55.17444
Willcox Playa 009,160,2009,32.07667,-109.8455
Ramlat as Sahmah 306,165.2,2009,20.48983,56.03632
Jiddat al Harasis 588,165.3,2009,19.62363,56.87883
Al Huqf 068,165.4,2009,19.14025,57.58427
Jiddat al Harasis 599,169.7,2009,19.7965,55.68265
United Arab Emirates 020,170,2009,22.88811,55.18439
Ramlat as Sahmah 321,171.9,2009,20.88473,55.42098
Shişr 170,173.2,2009,18.36442,53.59686
Jiddat al Harasis 612,179.7,2009,19.0097,55.34313
Sayh al Uhaymir 509,182.7,2009,21.01217,56.77957
Jiddat al Harasis 575,190.4,2009,19.75988,56.28608
Ramlat as Sahmah 327,199,2009,20.41363,56.47823
United Arab Emirates 006,200,2009,22.70047,55.10425
Shalim 011,201.2,2009,18.90015,55.59347
Jiddat al Harasis 594,201.3,2009,19.41842,56.69635
Ramlat as Sahmah 281,203.7,2009,20.57092,56.38847
United Arab Emirates 004,205,2009,22.69922,55.08811
Umm as Samim 013,205.6,2009,21.3728,56.31377
Dhofar 1504,208.2,2009,18.2238,54.2463
United Arab Emirates 005,212,2009,22.69944,55.09503
Dhofar 1528,213.2,2009,18.46883,54.17483
Grimsby,215,2009,43.2,-79.61667
Ramlat as Sahmah 314,219,2009,20.8016,55.47315
Grove Mountains 090001,221.5,2009,-72.79642,74.69339
Dhofar 1505,222.2,2009,18.15897,54.26892
Ramlat as Sahmah 295,227.7,2009,20.66973,55.42813
Redwater,229.5,2009,53.9329,-112.977
Los Vientos 006,230,2009,-24.68333,-69.76667
Dhofar 1578,231.1,2009,19.55387,54.03053
Ramlat as Sahmah 317,237.2,2009,20.89328,55.49375
Catalina 015,239,2009,-25.23333,-69.71667
Jiddat al Harasis 613,241,2009,19.0092,55.33403
Jiddat al Harasis 620,244.6,2009,19.37127,55.36915
Al Huqf 069,250.5,2009,19.26795,57.13412
Umm as Samim 010,251.7,2009,21.34885,56.16187
Sayh al Uhaymir 523,265.2,2009,20.41533,56.6655
Sayh al Uhaymir 511,266.2,2009,20.89607,56.92607
Ramlat as Sahmah 285,269.3,2009,20.51573,55.79032
Umm as Samim 008,290.3,2009,21.00578,56.46918
United Arab Emirates 011,296,2009,22.85114,55.14175
Catalina 024,312,2009,-25.23333,-69.71667
Dhofar 1579,314.3,2009,19.29528,54.89278
Shalim 008,323.5,2009,18.86795,55.45073
Ramlat as Sahmah 307,327.5,2009,20.52627,55.90595
Jiddat al Harasis 596,336.4,2009,19.66148,56.43927
Dhofar 1567,341,2009,18.96217,54.18967
Sayh al Uhaymir 521,350.1,2009,20.40432,56.64205
Chandler,350.4,2009,33.24558,-111.89633
Sayh al Uhaymir 506,356.7,2009,21.25452,56.503
San Juan 033,357,2009,-25.440833,-69.868833
Jiddat al Harasis 616,360.5,2009,19.17135,55.4217
Dhofar 1506,362.2,2009,18.1603,54.17717
Ramlat as Sahmah 304,373.4,2009,20.43802,56.10278
Sayh al Uhaymir 508,373.9,2009,21.20007,56.7355
Jiddat al Harasis 581,375.1,2009,19.42197,56.69908
Ramlat as Sahmah 298,389.2,2009,20.66713,55.31572
Dhofar 1641,390,2009,18.47203,54.1284
Sayh al Uhaymir 518,390.3,2009,20.37153,56.51082
Galleta Flat,392,2009,32.00415,-110.37503
Sayh al Uhaymir 519,403.2,2009,20.37165,56.51017
Northwest Africa 7449,405,2009,24.13333,-13.16667
Shalim 013,405.8,2009,18.98645,55.58648
Jiddat al Harasis 585,408.7,2009,19.43873,56.67748
Sayh al Uhaymir 497,415,2009,20.21167,56.60467
Jiddat al Harasis 572,417.6,2009,19.75092,56.33105
Ramlat as Sahmah 300,419.9,2009,20.66642,55.31402
Jiddat al Harasis 592,423.2,2009,19.42045,56.69963
Dhofar 1557,432,2009,18.4605,54.658
Jiddat al Harasis 609,442.9,2009,19.8598,55.94635
Ramlat as Sahmah 290,446.8,2009,20.5234,55.53072
Ramlat as Sahmah 283,447.7,2009,20.78777,56.47112
Jiddat al Harasis 610,457.5,2009,19.87235,55.98085
San Juan 038,460,2009,-25.441833,-69.881667
